Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
FRAF/GSBC,Banks - Regional,0.9639,0.28716,624
BOKF/GCBC,Banks - Regional,0.8853,0.2873,624
CATY/INDB,Banks - Regional,0.9041,0.28731,624
FBIZ/PEBK,Banks - Regional,0.8508,0.28731,624
ATLO/EBMT,Banks - Regional,0.8291,0.28732,624
BANR/CIVB,Banks - Regional,0.9314,0.28732,624
HBAN/UCB,Banks - Regional,0.9345,0.28732,624
FNB/NBTB,Banks - Regional,0.8861,0.28735,624
BANR/TSBK,Banks - Regional,0.9323,0.28743,624
CTBI/MOFG,Banks - Regional,0.8776,0.28745,624
CZWI/QCRH,Banks - Regional,0.9307,0.28745,624
CZWI/MOFG,Banks - Regional,0.9293,0.28748,624
MBWM/NRIM,Banks - Regional,0.9218,0.28748,624
ASRV/MNSB,Banks - Regional,0.8377,0.2875,624
ASRV/PB,Banks - Regional,0.8079,0.2875,624
CIVB/WTBA,Banks - Regional,0.9592,0.2875,624
QCRH/SSB,Banks - Regional,0.9333,0.28751,624
COLB/OCFC,Banks - Regional,0.9371,0.28751,624
HWBK/SFBC,Banks - Regional,0.9606,0.28751,624
KEY/PLBC,Banks - Regional,0.8431,0.28752,624
SBCF/SMBC,Banks - Regional,0.9165,0.28753,624
BOKF/PGC,Banks - Regional,0.9122,0.28755,624
CBFV/WAFD,Banks - Regional,0.9022,0.28757,624
FUNC/OVLY,Banks - Regional,0.9156,0.28757,624
PB/UCB,Banks - Regional,0.916,0.2876,624
CHMG/WBS,Banks - Regional,0.9351,0.2876,624
HWBK/SBFG,Banks - Regional,0.9553,0.28761,624
FHN/PGC,Banks - Regional,0.891,0.28762,624
CCNE/CHMG,Banks - Regional,0.9217,0.28763,624
CWBC/HBAN,Banks - Regional,0.9375,0.28768,624
FMBH/WAL,Banks - Regional,0.9429,0.28771,624
ONB/THFF,Banks - Regional,0.9602,0.28773,624
CCBG/CZFS,Banks - Regional,0.8843,0.28775,624
HFWA/OCFC,Banks - Regional,0.9338,0.28775,624
CBAN/RBCAA,Banks - Regional,0.8732,0.28777,624
HOPE/MOFG,Banks - Regional,0.917,0.28777,624
CADE/PFS,Banks - Regional,0.8767,0.28781,624
MOFG/TRMK,Banks - Regional,0.8756,0.28784,624
OZK/SFBC,Banks - Regional,0.8529,0.28786,624
CZNC/FULT,Banks - Regional,0.8973,0.28789,624
ESSA/NWBI,Banks - Regional,0.87,0.2879,624
COFS/IBOC,Banks - Regional,0.8942,0.28796,624
CHCO/CZFS,Banks - Regional,0.8556,0.28799,624
PEBK/UVSP,Banks - Regional,0.9276,0.28799,624
CATY/FCF,Banks - Regional,0.9829,0.28799,624
BSRR/RVSB,Banks - Regional,0.8694,0.288,624
ASRV/FRST,Banks - Regional,0.8885,0.28801,624
SBSI/WSBF,Banks - Regional,0.9751,0.28802,624
DCOM/QCRH,Banks - Regional,0.8303,0.28803,624
AROW/DCOM,Banks - Regional,0.9141,0.28808,624
CAC/WNEB,Banks - Regional,0.8495,0.28811,624
INDB/LARK,Banks - Regional,0.8942,0.28811,624
ASB/BRKL,Banks - Regional,0.8726,0.28811,624
VLY/ZION,Banks - Regional,0.9072,0.28813,624
BOH/IBCP,Banks - Regional,0.8606,0.28816,624
EBMT/GBCI,Banks - Regional,0.9151,0.28818,624
OPOF/PGC,Banks - Regional,0.8843,0.28825,624
EBTC/WNEB,Banks - Regional,0.8684,0.28827,624
FMNB/VLY,Banks - Regional,0.8378,0.28828,624
OVLY/PEBO,Banks - Regional,0.9256,0.28829,624
MPB/PNC,Banks - Regional,0.9284,0.28829,624
CWBC/CZFS,Banks - Regional,0.867,0.28833,624
CTBI/SNV,Banks - Regional,0.9479,0.28836,624
PNFP/SNV,Banks - Regional,0.9603,0.28837,624
BANR/GCBC,Banks - Regional,0.833,0.28837,624
EBTC/PPBI,Banks - Regional,0.9138,0.28844,624
FITB/MPB,Banks - Regional,0.8967,0.28848,624
CAC/EFSC,Banks - Regional,0.9689,0.28849,624
BCBP/CVBF,Banks - Regional,0.906,0.28851,624
THFF/WAFD,Banks - Regional,0.9447,0.28856,624
OVLY/UBFO,Banks - Regional,0.9085,0.28858,624
CFFI/MBWM,Banks - Regional,0.943,0.28862,624
CFFN/FNWD,Banks - Regional,0.8656,0.28872,624
COFS/SMBK,Banks - Regional,0.8781,0.28874,624
FFBC/UBCP,Banks - Regional,0.8643,0.28875,624
CFFI/CTBI,Banks - Regional,0.9494,0.28886,624
PGC/WAFD,Banks - Regional,0.9432,0.28887,624
EBMT/WSFS,Banks - Regional,0.8872,0.28888,624
FUNC/LSBK,Banks - Regional,0.8026,0.28889,624
FRST/USB,Banks - Regional,0.928,0.28897,624
BOTJ/GBCI,Banks - Regional,0.9111,0.289,624
GABC/LKFN,Banks - Regional,0.9618,0.28902,624
HBAN/TSBK,Banks - Regional,0.9506,0.28906,624
EBTC/FUNC,Banks - Regional,0.8759,0.28909,624
INDB/UNB,Banks - Regional,0.8025,0.28909,624
FNWD/PKBK,Banks - Regional,0.8711,0.28919,624
EBTC/OVBC,Banks - Regional,0.8405,0.28924,624
CCNE/VABK,Banks - Regional,0.9301,0.28928,624
MGYR/SBSI,Banks - Regional,0.9333,0.28928,624
UCB/UNTY,Banks - Regional,0.8697,0.28931,624
HBNC/MTB,Banks - Regional,0.9452,0.28935,624
HWBK/WBS,Banks - Regional,0.9045,0.28936,624
UCB/WSBC,Banks - Regional,0.8679,0.28937,624
CHMG/USB,Banks - Regional,0.8884,0.28938,624
FNB/TOWN,Banks - Regional,0.8892,0.28939,624
ESSA/FUNC,Banks - Regional,0.9244,0.2894,624
ESSA/SNV,Banks - Regional,0.8883,0.28945,624
OVBC/WASH,Banks - Regional,0.8391,0.28945,624
FCF/FRME,Banks - Regional,0.9562,0.28951,624
CZNC/MOFG,Banks - Regional,0.8881,0.28952,624
ONB/SRCE,Banks - Regional,0.9714,0.28954,624
ONB/WTBA,Banks - Regional,0.8912,0.28956,624
FCF/WTFC,Banks - Regional,0.9691,0.28958,624
BOKF/SHBI,Banks - Regional,0.8483,0.28959,624
FDBC/LSBK,Banks - Regional,0.8112,0.28959,624
HFWA/TCBK,Banks - Regional,0.9129,0.2896,624
FBNC/RVSB,Banks - Regional,0.8888,0.28961,624
CIVB/FNLC,Banks - Regional,0.9571,0.28964,624
NKSH/WASH,Banks - Regional,0.8949,0.28969,624
CWBC/WTFC,Banks - Regional,0.8831,0.28972,624
CBU/SFBC,Banks - Regional,0.9203,0.28978,624
CCNE/FBNC,Banks - Regional,0.9409,0.28979,624
ASB/UNTY,Banks - Regional,0.8925,0.28979,624
BOH/SHBI,Banks - Regional,0.8981,0.28981,624
CBFV/OPOF,Banks - Regional,0.8625,0.28983,624
PWOD/WTFC,Banks - Regional,0.8063,0.28986,624
SBFG/ZION,Banks - Regional,0.9263,0.28986,624
BANC/CAC,Banks - Regional,0.8368,0.28986,624
PEBK/WTFC,Banks - Regional,0.9059,0.28989,624
PLBC/WAL,Banks - Regional,0.876,0.2899,624
LCNB/WAFD,Banks - Regional,0.9196,0.28993,624
CCBG/MNSB,Banks - Regional,0.8726,0.28999,624
BOH/SMBK,Banks - Regional,0.8979,0.29004,624
FUNC/PLBC,Banks - Regional,0.9365,0.29005,624
ASRV/OVBC,Banks - Regional,0.8011,0.29008,624
CAC/ESSA,Banks - Regional,0.8999,0.29008,624
NKSH/SHBI,Banks - Regional,0.8235,0.29009,624
AUB/PFS,Banks - Regional,0.9312,0.2901,624
SFNC/WASH,Banks - Regional,0.9506,0.29012,624
CVBF/GABC,Banks - Regional,0.9469,0.29013,624
RVSB/WNEB,Banks - Regional,0.8629,0.29017,624
CAC/OPBK,Banks - Regional,0.9065,0.29018,624
FNB/FUNC,Banks - Regional,0.8622,0.29022,624
BFIN/SNV,Banks - Regional,0.8358,0.29025,624
BCAL/GBCI,Banks - Regional,0.868,0.29025,624
BANR/HIFS,Banks - Regional,0.8946,0.29027,624
FMNB/SFNC,Banks - Regional,0.8789,0.2903,624
INDB/SSBI,Banks - Regional,0.8627,0.29033,624
UBCP/VLY,Banks - Regional,0.8338,0.29034,624
FNWD/WTBA,Banks - Regional,0.9158,0.29036,624
CCBG/FCNCA,Banks - Regional,0.8603,0.29039,624
COFS/STBA,Banks - Regional,0.8557,0.29039,624
ASRV/SBFG,Banks - Regional,0.8053,0.2904,624
THFF/WBS,Banks - Regional,0.9548,0.2904,624
BOH/NEWT,Banks - Regional,0.8482,0.29042,624
HFBL/PFS,Banks - Regional,0.9051,0.29043,624
CADE/WNEB,Banks - Regional,0.8457,0.29046,624
CTBI/OPOF,Banks - Regional,0.8305,0.2905,624
CZNC/VABK,Banks - Regional,0.9222,0.29054,624
MGYR/NFBK,Banks - Regional,0.8082,0.29054,624
PNC/PNFP,Banks - Regional,0.9674,0.29055,624
CADE/HFWA,Banks - Regional,0.8812,0.29057,624
ESSA/TCBK,Banks - Regional,0.9395,0.29057,624
BRKL/MOFG,Banks - Regional,0.8642,0.29059,624
CWBC/OVLY,Banks - Regional,0.871,0.29062,624
PBHC/WBS,Banks - Regional,0.9231,0.29063,624
PFIS/TFC,Banks - Regional,0.8609,0.29063,624
THFF/UVSP,Banks - Regional,0.9605,0.29064,624
PEBK/UNTY,Banks - Regional,0.886,0.29067,624
CBFV/TCBK,Banks - Regional,0.869,0.29069,624
FCCO/NBTB,Banks - Regional,0.9532,0.2907,624
ESSA/FMNB,Banks - Regional,0.8992,0.29071,624
BSRR/FXNC,Banks - Regional,0.8876,0.29074,624
SBCF/SMBK,Banks - Regional,0.9143,0.29081,624
CFR/SBFG,Banks - Regional,0.9096,0.29083,624
NBTB/PFIS,Banks - Regional,0.9188,0.29087,624
EBMT/UVSP,Banks - Regional,0.8715,0.29096,624
FCCO/PNFP,Banks - Regional,0.9191,0.29099,624
NKSH/TCBK,Banks - Regional,0.8632,0.29101,624
CFFI/CZFS,Banks - Regional,0.8751,0.29102,624
ONB/SBCF,Banks - Regional,0.8989,0.29103,624
BANR/CHCO,Banks - Regional,0.8962,0.29104,624
HFWA/OSBC,Banks - Regional,0.9109,0.29104,624
FRAF/HWBK,Banks - Regional,0.9501,0.29105,624
MBCN/OSBC,Banks - Regional,0.951,0.29108,624
MOFG/USB,Banks - Regional,0.9277,0.29109,624
BSRR/DCOM,Banks - Regional,0.8876,0.29112,624
CAC/HWC,Banks - Regional,0.879,0.29112,624
HBNC/WSFS,Banks - Regional,0.9633,0.29112,624
PWOD/QCRH,Banks - Regional,0.809,0.29112,624
FNLC/ONB,Banks - Regional,0.9344,0.29114,624
CADE/SSB,Banks - Regional,0.9581,0.29117,624
DCOM/SRCE,Banks - Regional,0.8409,0.29117,624
HWBK/SSB,Banks - Regional,0.8987,0.29124,624
COFS/HIFS,Banks - Regional,0.8257,0.29127,624
HBAN/IBOC,Banks - Regional,0.9425,0.29127,624
OVLY/PFIS,Banks - Regional,0.8787,0.29128,624
MBWM/RBCAA,Banks - Regional,0.964,0.29129,624
FRST/UVSP,Banks - Regional,0.8754,0.29133,624
SBFG/TRMK,Banks - Regional,0.9392,0.29136,624
CTBI/UVSP,Banks - Regional,0.9473,0.29138,624
BCAL/GSBC,Banks - Regional,0.9031,0.29138,624
MOFG/PFBC,Banks - Regional,0.8271,0.29141,624
CFR/CMA,Banks - Regional,0.889,0.29149,624
IBCP/WSBC,Banks - Regional,0.8655,0.29151,624
AUB/UBFO,Banks - Regional,0.9374,0.29153,624
FISI/TOWN,Banks - Regional,0.8988,0.29155,624
TRMK/WNEB,Banks - Regional,0.8672,0.29158,624
FBNC/WBS,Banks - Regional,0.9566,0.2917,624
HWBK/MBWM,Banks - Regional,0.9479,0.29171,624
CAC/LCNB,Banks - Regional,0.8966,0.29173,624
COFS/HBNC,Banks - Regional,0.8319,0.29173,624
KEY/MPB,Banks - Regional,0.9289,0.29177,624
PB/PGC,Banks - Regional,0.9087,0.29182,624
FCCO/SBCF,Banks - Regional,0.9265,0.2919,624
HTBK/PFBC,Banks - Regional,0.8544,0.29196,624
FRME/PFBC,Banks - Regional,0.9375,0.29201,624
AUB/FRST,Banks - Regional,0.8914,0.29202,624
NBTB/RBCAA,Banks - Regional,0.9531,0.29203,624
SFST/WSFS,Banks - Regional,0.9274,0.29204,624
BCBP/SHBI,Banks - Regional,0.8795,0.29204,624
COLB/RNST,Banks - Regional,0.927,0.2921,624
CFR/SSBI,Banks - Regional,0.843,0.29217,624
ESSA/MBCN,Banks - Regional,0.937,0.2922,624
LARK/WASH,Banks - Regional,0.8824,0.29221,624
CCNE/WTBA,Banks - Regional,0.9236,0.29224,624
CHCO/IBCP,Banks - Regional,0.9508,0.29227,624
ASRV/NWBI,Banks - Regional,0.8368,0.29227,624
FISI/WTBA,Banks - Regional,0.9326,0.29228,624
EBTC/MOFG,Banks - Regional,0.9034,0.29229,624
FNLC/PFIS,Banks - Regional,0.9263,0.29232,624
SBSI/UBCP,Banks - Regional,0.9257,0.29235,624
KEY/PBHC,Banks - Regional,0.9047,0.29237,624
NRIM/OBT,Banks - Regional,0.9454,0.29241,624
HWC/SRCE,Banks - Regional,0.9083,0.29241,624
LARK/PFS,Banks - Regional,0.8819,0.29245,624
CATY/HWC,Banks - Regional,0.907,0.29247,624
COFS/WTFC,Banks - Regional,0.8497,0.29247,624
FRAF/WTBA,Banks - Regional,0.9171,0.29248,624
BFC/COFS,Banks - Regional,0.9234,0.29258,624
CWBC/WNEB,Banks - Regional,0.8698,0.2926,624
INDB/WSBF,Banks - Regional,0.9487,0.29261,624
CTBI/MTB,Banks - Regional,0.966,0.29265,624
FBNC/SBFG,Banks - Regional,0.9529,0.29267,624
BRKL/SNV,Banks - Regional,0.882,0.29267,624
BHLB/OPOF,Banks - Regional,0.81,0.29267,624
CWBC/TFC,Banks - Regional,0.916,0.2927,624
AUB/CBAN,Banks - Regional,0.9351,0.29274,624
CHMG/FNLC,Banks - Regional,0.9551,0.29275,624
IBOC/SBCF,Banks - Regional,0.834,0.29276,624
BOH/EGBN,Banks - Regional,0.8065,0.29278,624
CBFV/UVSP,Banks - Regional,0.9088,0.29279,624
OCFC/SRCE,Banks - Regional,0.8377,0.29279,624
LSBK/TCBK,Banks - Regional,0.8593,0.29279,624
FULT/MBCN,Banks - Regional,0.9156,0.2928,624
CCBG/MGYR,Banks - Regional,0.9079,0.29282,624
BANC/SNV,Banks - Regional,0.8436,0.29283,624
AUB/BOH,Banks - Regional,0.9399,0.29294,624
HIFS/HTBK,Banks - Regional,0.8495,0.29295,624
ABCB/HBCP,Banks - Regional,0.9759,0.29296,624
GSBC/MBCN,Banks - Regional,0.9614,0.29297,624
FFBC/FUNC,Banks - Regional,0.8974,0.29301,624
RNST/SBFG,Banks - Regional,0.8944,0.29301,624
PGC/WNEB,Banks - Regional,0.8861,0.29302,624
INDB/UBCP,Banks - Regional,0.8937,0.29302,624
HIFS/WAL,Banks - Regional,0.9521,0.29303,624
FFIC/WBS,Banks - Regional,0.8304,0.29303,624
BCAL/FRAF,Banks - Regional,0.9068,0.29306,624
HFWA/IBCP,Banks - Regional,0.8408,0.29306,624
BOTJ/HOMB,Banks - Regional,0.9123,0.29308,624
BSRR/CARE,Banks - Regional,0.849,0.29308,624
EBMT/FNLC,Banks - Regional,0.902,0.29309,624
RBCAA/UBFO,Banks - Regional,0.9093,0.29309,624
PB/THFF,Banks - Regional,0.9425,0.2931,624
FCF/WNEB,Banks - Regional,0.8504,0.29314,624
MTB/SMBK,Banks - Regional,0.9498,0.29317,624
PB/PFS,Banks - Regional,0.8969,0.29318,624
MBCN/QCRH,Banks - Regional,0.945,0.29318,624
EBMT/FULT,Banks - Regional,0.8197,0.29325,624
DCOM/HAFC,Banks - Regional,0.8708,0.29326,624
AUB/HBCP,Banks - Regional,0.9557,0.2933,624
FNLC/FXNC,Banks - Regional,0.8956,0.29332,624
HWBK/TRMK,Banks - Regional,0.9245,0.29332,624
CWBC/UMBF,Banks - Regional,0.8718,0.29333,624
OCFC/TCBK,Banks - Regional,0.8415,0.29335,624
AUB/SMBK,Banks - Regional,0.943,0.29337,624
CHCO/PKBK,Banks - Regional,0.9044,0.29338,624
CADE/CHMG,Banks - Regional,0.9076,0.29342,624
MTB/UNB,Banks - Regional,0.8241,0.29349,624
EBMT/TFC,Banks - Regional,0.936,0.29349,624
INDB/RVSB,Banks - Regional,0.928,0.2935,624
FNLC/UMBF,Banks - Regional,0.9104,0.29351,624
EBTC/HBAN,Banks - Regional,0.9452,0.29352,624
MTB/WASH,Banks - Regional,0.8523,0.29353,624
SBSI/WTBA,Banks - Regional,0.9714,0.29354,624
BFIN/WBS,Banks - Regional,0.841,0.29357,624
INDB/RBCAA,Banks - Regional,0.8116,0.29358,624
ALRS/AX,Banks - Regional,0.8703,0.29359,624
EWBC/FCCO,Banks - Regional,0.9092,0.29359,624
FISI/HFBL,Banks - Regional,0.8468,0.2936,624
BOH/ESSA,Banks - Regional,0.8268,0.29361,624
MOFG/NFBK,Banks - Regional,0.9312,0.29363,624
CBSH/HIFS,Banks - Regional,0.9544,0.29364,624
EFSC/HBCP,Banks - Regional,0.9806,0.29372,624
MBCN/WTFC,Banks - Regional,0.9152,0.29372,624
DCOM/VABK,Banks - Regional,0.8407,0.29374,624
FCCO/FRST,Banks - Regional,0.8732,0.29376,624
CADE/TFC,Banks - Regional,0.9029,0.29381,624
PEBO/WTFC,Banks - Regional,0.9354,0.29381,624
NBTB/NEWT,Banks - Regional,0.8024,0.29397,624
PWOD/RNST,Banks - Regional,0.8253,0.29398,624
PWOD/SNV,Banks - Regional,0.8108,0.29398,624
BHLB/PGC,Banks - Regional,0.8622,0.29399,624
AUB/CBFV,Banks - Regional,0.9099,0.294,624
CZWI/SMBC,Banks - Regional,0.9284,0.294,624
HBAN/UNTY,Banks - Regional,0.9391,0.29403,624
BUSE/UVSP,Banks - Regional,0.9434,0.29404,624
GABC/RNST,Banks - Regional,0.8974,0.29407,624
CBFV/NWBI,Banks - Regional,0.9143,0.29408,624
CTBI/GCBC,Banks - Regional,0.8683,0.2941,624
FCF/FXNC,Banks - Regional,0.896,0.29418,624
CWBC/RVSB,Banks - Regional,0.9179,0.29422,624
BANR/BVFL,Banks - Regional,0.8052,0.29423,624
CIVB/SBSI,Banks - Regional,0.9537,0.29425,624
BBAR/GGAL,Banks - Regional,0.8561,0.29428,624
OVLY/SBSI,Banks - Regional,0.8444,0.29433,624
CHMG/WASH,Banks - Regional,0.813,0.29436,624
BFIN/CBFV,Banks - Regional,0.8257,0.29439,624
CZFS/MTB,Banks - Regional,0.8591,0.2944,624
NWFL/WBS,Banks - Regional,0.8928,0.29444,624
FXNC/UNTY,Banks - Regional,0.903,0.29446,624
AROW/PPBI,Banks - Regional,0.9354,0.29446,624
PEBO/SMBC,Banks - Regional,0.9441,0.29448,624
FITB/SBFG,Banks - Regional,0.9006,0.29448,624
HFWA/NWFL,Banks - Regional,0.9119,0.29449,624
CWBC/WSBF,Banks - Regional,0.9323,0.29453,624
CAC/FFIN,Banks - Regional,0.9347,0.29453,624
CVBF/MBWM,Banks - Regional,0.8897,0.29454,624
PBHC/UNTY,Banks - Regional,0.8753,0.29458,624
CZWI/FMBH,Banks - Regional,0.9327,0.29461,624
ASB/CHMG,Banks - Regional,0.9188,0.29467,624
HIFS/LKFN,Banks - Regional,0.9494,0.29467,624
CCNE/MBCN,Banks - Regional,0.8799,0.29469,624
PBHC/SBCF,Banks - Regional,0.9274,0.29469,624
SFST/WAL,Banks - Regional,0.9108,0.29471,624
BOTJ/PEBO,Banks - Regional,0.9177,0.29473,624
ATLO/FMAO,Banks - Regional,0.8096,0.29473,624
CADE/VABK,Banks - Regional,0.9142,0.29474,624
ESSA/NRIM,Banks - Regional,0.9164,0.29479,624
SBFG/SRCE,Banks - Regional,0.9454,0.29479,624
CHMG/WTFC,Banks - Regional,0.9397,0.29481,624
NWFL/WTFC,Banks - Regional,0.8446,0.29485,624
HWC/IBCP,Banks - Regional,0.8884,0.29485,624
MGYR/OPBK,Banks - Regional,0.9435,0.29499,624
CIVB/FRME,Banks - Regional,0.9786,0.29503,624
FBNC/NRIM,Banks - Regional,0.8353,0.29504,624
FRST/WNEB,Banks - Regional,0.8545,0.29508,624
HWBK/WAFD,Banks - Regional,0.9183,0.29514,624
PKBK/SFBC,Banks - Regional,0.9566,0.29515,624
HIFS/WBS,Banks - Regional,0.9005,0.29518,624
PB/PEBO,Banks - Regional,0.9629,0.29518,624
PKBK/USB,Banks - Regional,0.9145,0.29521,624
GABC/PNC,Banks - Regional,0.9636,0.2953,624
ESSA/ONB,Banks - Regional,0.9238,0.29531,624
CATY/CHCO,Banks - Regional,0.9287,0.29532,624
MGYR/SBCF,Banks - Regional,0.8968,0.29536,624
IBCP/PBHC,Banks - Regional,0.8815,0.29537,624
BANR/ESSA,Banks - Regional,0.9086,0.29538,624
COLB/SHBI,Banks - Regional,0.8362,0.29553,624
EWBC/PGC,Banks - Regional,0.8632,0.29553,624
LCNB/OCFC,Banks - Regional,0.8949,0.29556,624
ASB/FRME,Banks - Regional,0.9488,0.29556,624
PBHC/RNST,Banks - Regional,0.8861,0.29567,624
CCNE/TRMK,Banks - Regional,0.9487,0.29574,624
FNLC/TCBK,Banks - Regional,0.9752,0.29575,624
HWC/WSFS,Banks - Regional,0.8767,0.29584,624
PEBO/SHBI,Banks - Regional,0.84,0.29586,624
CHMG/VABK,Banks - Regional,0.9522,0.29589,624
CTBI/UMBF,Banks - Regional,0.9443,0.2959,624
EWBC/PLBC,Banks - Regional,0.945,0.29591,624
BSRR/SSB,Banks - Regional,0.9332,0.29592,624
BANR/UNTY,Banks - Regional,0.9104,0.29594,624
BANF/SFBC,Banks - Regional,0.9255,0.29595,624
GSBC/MNSB,Banks - Regional,0.9361,0.29597,624
FNLC/WNEB,Banks - Regional,0.8044,0.296,624
CFFI/PEBK,Banks - Regional,0.894,0.29601,624
CAC/FRAF,Banks - Regional,0.9506,0.29601,624
PFBC/SNV,Banks - Regional,0.9479,0.29602,624
COFS/PEBK,Banks - Regional,0.9,0.29604,624
ALRS/LSBK,Banks - Regional,0.8796,0.29607,624
FFBC/PFBC,Banks - Regional,0.9455,0.29608,624
CWBC/SFST,Banks - Regional,0.9303,0.29611,624
PFIS/SSBI,Banks - Regional,0.8426,0.29611,624
ONB/PNFP,Banks - Regional,0.9482,0.29611,624
LSBK/OSBC,Banks - Regional,0.8568,0.29612,624
LCNB/MOFG,Banks - Regional,0.9177,0.29614,624
BSRR/SBCF,Banks - Regional,0.9151,0.29622,624
BOH/CWBC,Banks - Regional,0.9365,0.29622,624
BANC/EGBN,Banks - Regional,0.822,0.29623,624
CBFV/TOWN,Banks - Regional,0.935,0.29628,624
CTBI/HWBK,Banks - Regional,0.9443,0.2963,624
FRAF/MBWM,Banks - Regional,0.9363,0.29635,624
NKSH/TRST,Banks - Regional,0.9186,0.29636,624
IBOC/NWFL,Banks - Regional,0.8551,0.29637,624
FNLC/ZIONP,Banks - Regional,0.8893,0.2964,624
FBIZ/WTFC,Banks - Regional,0.9307,0.29642,624
PFS/SMBK,Banks - Regional,0.8931,0.29644,624
PBHC/THFF,Banks - Regional,0.9304,0.29646,624
NKSH/SBFG,Banks - Regional,0.8609,0.29648,624
FMNB/INDB,Banks - Regional,0.9548,0.2965,624
ONB/SFST,Banks - Regional,0.836,0.29652,624
CWBC/WSFS,Banks - Regional,0.96,0.29652,624
OVLY/VABK,Banks - Regional,0.9318,0.29653,624
COFS/HWBK,Banks - Regional,0.9329,0.29654,624
FMBH/HIFS,Banks - Regional,0.9348,0.29656,624
BOTJ/HWC,Banks - Regional,0.8236,0.29657,624
CAC/CFR,Banks - Regional,0.9301,0.29658,624
MBCN/SFST,Banks - Regional,0.8428,0.29663,624
CBFV/OPBK,Banks - Regional,0.9017,0.29664,624
CZWI/INDB,Banks - Regional,0.888,0.29666,624
FISI/PKBK,Banks - Regional,0.8792,0.29666,624
CBFV/OBT,Banks - Regional,0.803,0.29669,624
CAC/RF,Banks - Regional,0.9249,0.29673,624
BANR/INDB,Banks - Regional,0.9095,0.29677,624
CFFI/FCBC,Banks - Regional,0.9217,0.29678,624
CIVB/SMBK,Banks - Regional,0.9374,0.29678,624
FRME/WSFS,Banks - Regional,0.9816,0.2968,624
CBSH/PKBK,Banks - Regional,0.9583,0.2968,624
PBHC/SFST,Banks - Regional,0.9044,0.29682,624
CHMG/ZION,Banks - Regional,0.9188,0.29683,624
NEWT/PPBI,Banks - Regional,0.8575,0.29684,624
HBAN/HFWA,Banks - Regional,0.8942,0.29686,624
FLIC/PPBI,Banks - Regional,0.8846,0.29689,624
ATLO/HOMB,Banks - Regional,0.8055,0.29694,624
BANR/CZNC,Banks - Regional,0.9257,0.29695,624
ORRF/WTFC,Banks - Regional,0.8436,0.29698,624
HTBK/WASH,Banks - Regional,0.9383,0.29698,624
FFBC/FMNB,Banks - Regional,0.9275,0.29699,624
HBAN/OPBK,Banks - Regional,0.9534,0.29699,624
INDB/OVBC,Banks - Regional,0.8471,0.297,624
PNC/SSBI,Banks - Regional,0.8146,0.29704,624
PFS/PGC,Banks - Regional,0.9636,0.29705,624
ESSA/FCNCA,Banks - Regional,0.8444,0.29706,624
CHMG/GCBC,Banks - Regional,0.8882,0.29707,624
TRMK/WAFD,Banks - Regional,0.9449,0.29708,624
COLB/PPBI,Banks - Regional,0.9417,0.29709,624
FBIZ/UNTY,Banks - Regional,0.9344,0.29713,624
PFS/WNEB,Banks - Regional,0.8879,0.29715,624
MGYR/ONB,Banks - Regional,0.9333,0.29719,624
FBIZ/WTBA,Banks - Regional,0.8078,0.29722,624
FCCO/RVSB,Banks - Regional,0.9029,0.29722,624
FCF/FISI,Banks - Regional,0.8781,0.29723,624
OZK/PNFP,Banks - Regional,0.9114,0.29723,624
KEY/TFC,Banks - Regional,0.9806,0.29727,624
CBFV/ONB,Banks - Regional,0.9262,0.29728,624
FRAF/HBAN,Banks - Regional,0.9429,0.29732,624
EGBN/WASH,Banks - Regional,0.8988,0.29734,624
CHCO/EBTC,Banks - Regional,0.8607,0.29736,624
PFBC/WAL,Banks - Regional,0.9158,0.29742,624
CADE/PNC,Banks - Regional,0.9207,0.29742,624
HWBK/IBCP,Banks - Regional,0.9501,0.29743,624
WBS/WSFS,Banks - Regional,0.9789,0.29745,624
CVBF/FRME,Banks - Regional,0.9633,0.29747,624
CHMG/CIVB,Banks - Regional,0.9205,0.29748,624
CFR/OVLY,Banks - Regional,0.8973,0.29751,624
CCBG/HFBL,Banks - Regional,0.8186,0.29754,624
NBTB/OBT,Banks - Regional,0.8831,0.29755,624
NKSH/PEBO,Banks - Regional,0.8844,0.29759,624
COFS/SBFG,Banks - Regional,0.9197,0.29761,624
ABCB/PPBI,Banks - Regional,0.9093,0.29761,624
PEBK/VABK,Banks - Regional,0.954,0.29762,624
BOKF/CFFI,Banks - Regional,0.9212,0.29769,624
CZWI/MBWM,Banks - Regional,0.9303,0.2977,624
GABC/NEWT,Banks - Regional,0.8779,0.29771,624
SBSI/SSBI,Banks - Regional,0.903,0.29773,624
FCCO/VABK,Banks - Regional,0.9652,0.29773,624
CIVB/PEBK,Banks - Regional,0.9479,0.29774,624
EWBC/HBAN,Banks - Regional,0.9694,0.29775,624
THFF/VABK,Banks - Regional,0.9304,0.29787,624
LKFN/PFS,Banks - Regional,0.8382,0.29791,624
HWC/VABK,Banks - Regional,0.8673,0.29791,624
HWC/PEBO,Banks - Regional,0.8889,0.29794,624
BRKL/PKBK,Banks - Regional,0.8979,0.29794,624
MBCN/MOFG,Banks - Regional,0.8169,0.29794,624
CBU/GABC,Banks - Regional,0.9623,0.29798,624
CCBG/PEBK,Banks - Regional,0.8909,0.29799,624
BANC/FNWD,Banks - Regional,0.829,0.298,624
