Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
CBAT/LTBR,Electrical Equipment & Parts,0.8573,0.2561,624
FCEL/LTBR,Electrical Equipment & Parts,0.839,0.2804,624
ENS/HUBB,Electrical Equipment & Parts,0.8053,0.37091,624
AEIS/ENS,Electrical Equipment & Parts,0.8897,0.39133,624
AEIS/HUBB,Electrical Equipment & Parts,0.8398,0.43246,624
HUBB/POWL,Electrical Equipment & Parts,0.8249,0.4657,624
HUBB/PLPC,Electrical Equipment & Parts,0.8856,0.48822,624
