Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
HPQ/NTAP,Computer Hardware,0.9119,0.35905,624
HPQ/STX,Computer Hardware,0.8973,0.43074,624
HPQ/LOGI,Computer Hardware,0.8748,0.46012,624
DDD/SSYS,Computer Hardware,0.9095,0.47219,624
NTAP/STX,Computer Hardware,0.9006,0.50791,624
LOGI/STX,Computer Hardware,0.8874,0.62725,624
LOGI/NTAP,Computer Hardware,0.8468,0.69477,624
