Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
ASR/PAC,Airports & Air Services,0.9711,0.40685,624
OMAB/PAC,Airports & Air Services,0.9814,0.42397,624
ASR/OMAB,Airports & Air Services,0.9696,0.45454,624
